PU1,PEOU1,TECH1,ORG1,ENV1,PU2,PEOU2,TECH2,ORG2,ENV2,PU3,PEOU3,TECH3,ORG3,ENV3,INT1,INT2,INT3,PERF1,CUST1,PERF2,CUST2,PERF3,CUST3,Age,Experience,Department,Gender,Random_Noise1,Random_Noise2,Unused_Category
4.193871615314735,2.334371114862536,1.9243309815019116,4.818582704876244,4.03646956453363,4.462125151315313,2.0361500882924206,2.7530645472765727,4.091432058595894,3.5429747176023434,4.736816054914706,2.2876534277844276,3.131934151150102,4.3787545805037364,3.702661489897663,2.987211549451175,3.04100839289891,3.147008339188351,1.981552547696847,1.6542738365422691,1.6289018036905973,2.025746250354531,,2.466889809896884,53.0,12.0,Customer Service,Male,-0.07183982328772276,88.0,C
3.984857910636424,4.101487878911208,3.91752147570412,3.282220986970783,3.8165154274081274,3.8563967221111386,4.318807094922533,4.416740615511572,3.053809481148412,4.282615499166754,3.7596569751492015,4.622302922160153,4.148617060869705,,4.352359040420714,,3.7128351634202037,4.160515946982382,2.4415518075217175,3.1570488304784323,2.5586906946372996,3.2381788923743753,2.299499736624428,2.5541403574386976,23.0,29.0,IT,Female,-0.9464406252331753,13.0,D
3.802916560680124,3.5769725271803767,4.96056274976334,4.419849127221869,3.3084223116166727,3.7076938268598525,3.2287348354776904,4.381151481507889,,3.7155821634960966,3.773276678736636,3.700515164381786,3.804159354369452,4.267619577249772,3.6659627315161356,3.7515159614500218,3.62902286534557,4.252541099372938,2.271061085446013,3.0774640426669,2.5938568541849114,3.051526555831723,,2.807702962658925,38.0,20.0,Sales,Female,1.0690327863931037,84.0,B
3.400783865053609,3.3852705347876295,2.984426004954129,4.849487771571941,1.9714676679990133,3.766165564315457,3.292567311587547,2.5110731891807148,5.0,2.3824020128448566,3.226908479042535,3.343945574163025,2.78126913074088,4.304138045154546,2.3285956516367197,3.4130064041164347,3.1100287001505382,3.457036178887424,2.2110240928303084,2.4916092543622783,2.0630327488689733,2.296933589028249,2.38879330563963,,25.0,1.0,Operations,Female,-0.08607079878037151,36.0,D
3.7921091666092432,4.459772957736341,3.39925619522724,,3.0867302850161433,3.767923862768883,4.070966088097732,3.6061005672158153,2.518696059550652,3.1984025354303682,3.924123513551099,4.166802661649081,4.483926007705688,3.158699693141423,2.9391734714478814,3.1979571369677076,3.2158120899926814,3.1592940034471058,1.0,2.3523050100737386,1.4501450955415875,2.025242513163821,2.231025866417675,2.463115545948575,55.0,19.0,HR,Female,1.2073377006112607,45.0,A
4.539141269346235,4.413339881400323,2.9441947507539417,4.3377864513097215,2.321219050356924,4.475542386488413,4.102116799946673,3.712428775316192,4.343231797935552,3.202540850393779,4.474984997069043,4.30835138890148,3.3981265880670954,3.7328617180383734,3.095835297558938,4.532752980750686,4.414001726467377,4.455416954682153,2.0827371467474713,1.8668648871287898,2.4011223332792593,2.4532494427179548,2.2666762634529425,2.660897159789394,23.0,3.0,HR,Male,0.40025537637655473,,D
4.15201798544061,4.823516938881456,3.4965462923123667,4.430586454286773,4.441954115163388,4.391007322580131,4.551187692663058,3.4784152533146138,4.573271227866347,3.012595650968585,4.790190476705788,4.896289064150461,3.1736843062539553,4.393263074290094,3.440882836927355,4.228969736670874,3.8600659617853594,4.192315240762072,2.245259053230855,2.453156914672971,,2.1581149299632294,2.291893968101188,1.9216925373295728,44.0,18.0,Operations,Male,1.2352013872534244,4.0,C
4.376428207893092,3.874436073319782,3.5176027014535505,4.666774259626909,2.660304191528512,4.035180822150829,3.5302633543932234,2.762209566820374,4.4222604173384195,2.234503557591996,3.680822831250273,3.5562874928155805,4.451777753652908,5.0,2.4819354135686176,3.261081622849729,3.821128249618868,3.4354581844959315,1.9072547960319037,2.411370250342502,2.1030546746450063,2.030675987883039,2.5851371834089445,2.4959771458942446,35.0,26.0,HR,Female,-0.4318408234132908,53.0,B
3.9377668077348336,5.0,3.917481114141131,4.792948844724613,3.7633416154802757,4.303800733345254,4.641609375185529,4.207767850764309,5.0,3.3997304819233816,4.277642396405643,5.0,3.7842497206271593,4.771670259467415,2.873424058307756,4.55200750324456,5.0,4.777562524384908,2.560642600839442,2.431838676338972,2.831165067914208,2.2515577670846088,2.4032257491229925,1.998093644759791,52.0,13.0,IT,,-0.17216991518393937,,C
4.2809182270761195,4.554835984237832,4.116692700748602,3.451095395043017,4.8992912725924675,,4.62847488693725,3.8779082588858746,3.244143207828692,,4.213764557073798,4.4339889165562125,3.9054991224450983,4.2782213193841905,3.9050620971912906,4.216175134809912,,4.0746464940122324,2.877603233123846,2.529127477346889,2.2771492248561565,2.2836511070869423,2.0340267742682028,1.799833304507184,24.0,14.0,IT,Female,-1.1446449699530887,51.0,B
4.0978374241452356,4.4975167561410725,2.0559918871621967,4.4371248069742,2.5511882239499513,3.141336315763057,4.497150771099404,3.217063867952442,3.8617914343714306,2.4758998514326143,3.6081184855554116,4.490578497402111,2.183519671207553,,,2.8773868373218563,3.328162602619361,3.231959514953698,1.698811262223831,1.196532582072246,1.733706888524496,1.0,1.6124460998450407,1.3135957424155629,52.0,14.0,Operations,Male,-0.7920103513153799,98.0,C
,3.89898870591109,4.075730475819988,4.913455017225711,2.0931217470885093,4.846199009287237,4.215729663002185,2.9933553676570934,4.755945018221424,2.549923643584235,4.9929994063656515,4.2789279286101465,4.379339615485356,4.730559974063635,2.0837298082438753,4.614469429660786,4.314161545811717,4.0578916300426595,2.7241209080663253,2.7138946226113307,3.0375154652091205,2.74314834117635,2.6000121847265407,2.849910711837308,45.0,5.0,Operations,Male,-1.3623233809966047,28.0,D
3.9552160505376466,3.4056801358212248,3.1518085302277115,3.4308784583685954,3.273954748919056,4.11833661160624,2.5945362196248754,3.3322276770011285,3.676870208233876,3.5945760887249136,3.9988201244057877,2.614931561386792,3.354828737110272,3.6549797538151667,3.653151738807206,3.4803464783607603,3.6158719869044824,3.5698540037932323,1.5227713569662034,3.326776122361903,1.5854333288966598,3.065986216878313,1.532291198217432,3.1719555483664577,34.0,23.0,Sales,Female,-0.8076570304104075,65.0,
4.76194165109281,3.7629595217966254,3.295241710622886,3.5371228862894473,3.156168606098456,4.776701351191469,3.34448258937397,3.5632506239489343,3.721690651630637,3.0841445174659903,4.599493223181961,3.0580636471696523,3.5515363844178367,3.274318403960542,3.161329877169536,3.079174199109972,3.4305860586043107,,2.4439581669967696,2.681536971361582,1.995195571363495,2.692341671682892,1.9665184819727868,,36.0,10.0,Sales,Male,-0.13031070820152196,64.0,
4.865596411777659,3.390558771543416,3.177784645200256,4.20978066083469,2.8873974664634576,4.886340822964671,,2.7032342080680634,,2.3134216537833465,4.532290027921857,2.8710268996793245,2.3717321190263267,4.0477045601225194,3.1668857217719486,3.833460101343309,3.367735492675598,3.705584298871627,2.2102012559926556,2.392467312519232,2.229659944704248,2.5409554214197114,2.6797007766915613,1.8063241770093985,44.0,24.0,IT,Female,-0.22828673690794082,24.0,C
4.8256603674269165,3.9862457156706452,4.514974747454721,4.841935721289746,3.2720330456752906,4.076399535531032,4.31038787916366,4.7544327107183655,5.0,2.5965261666778874,4.850231931667893,4.3309352507868875,,4.948368485231323,2.425736963588535,3.8710746408694754,4.476926756462742,3.791955628234143,,2.5680435210021733,3.4130088846880975,3.261358148354997,4.042165412655213,3.193519890831372,57.0,17.0,Operations,Female,-0.9955231427715802,64.0,B
4.860613131128166,3.7607342142170235,3.3803298576603367,2.7670681414875276,3.9715722370767557,4.821287572541256,3.289299170988763,4.504439273213504,2.7370623855748155,3.3162914876474185,4.917146463853331,3.456775687433003,3.6329554316154318,2.86919147811594,4.366174234754482,3.804293585612638,3.306682752108173,3.9095702220761988,1.9277989109298477,2.5839237503914925,2.332466300362646,2.157000570169503,2.019357599441338,2.914420136034043,31.0,24.0,IT,Female,-0.7399935628609593,86.0,A
4.194031869595777,4.53765263086535,2.925082969590192,4.868165910625166,3.8113345226041386,3.598224841170248,4.76531551737774,3.2497240581365086,5.0,3.4111790200417795,4.128832985406811,4.437616162423583,2.897082421701394,4.717241158490966,2.917977419487901,4.190511155508512,3.8393830191211404,,2.572626139760881,2.3312651220726344,2.9327917523336393,2.462860013529362,2.2884767828349863,2.6067383386484475,57.0,24.0,Operations,Female,-1.3824664606457064,3.0,A
3.8178217067803164,4.540722550244609,3.4781493230166607,3.984107271026304,3.7137413662747027,3.380574193164173,,3.4966765621777163,3.647665496601194,4.8972456311562755,3.371293406862749,4.352038575006051,3.824989020131827,4.242971669796729,4.585010702842411,3.6967750781358637,3.9155969029265916,3.8446346834379246,2.7184942837620207,2.8636419264114448,2.254932455167056,1.9541738782257259,2.200015763963988,2.361189120961283,,4.0,Customer Service,Male,-1.8881582650218784,81.0,A
4.259592912134338,3.8476837877281604,4.598587110139179,3.2890934999735135,2.5804937077269376,4.333047759070472,4.058064321421244,3.9760235628670957,,2.9420246279364957,4.822271920351468,,,3.295148767759503,3.475220315936533,4.388568727145907,4.343717680717618,,2.6693472792749464,3.004691043575295,2.6931131602488745,3.3807617616028898,2.61966274376026,3.096806186479864,53.0,3.0,Operations,Male,0.005164966315798019,56.0,A
3.8516983141217147,2.744060771561953,3.497982798116793,4.742155623692412,2.9945968278953234,3.648531864339302,2.4198611086306867,,4.193361430619238,3.7914435806464253,3.9703590415080274,3.77729511179108,3.761146201501095,3.9704439695419413,,3.5037147141745066,3.216443610596915,3.2411239912235352,1.9693320205178872,1.9270245361096956,2.048725165614604,1.6204087066311428,2.166903787111408,1.844629179629343,53.0,18.0,Customer Service,Male,-0.2606710659802923,86.0,B
4.414460625184809,4.5379070368563585,2.156262168148611,4.1132585705899825,3.5540252773766485,4.494124540976353,4.225885944787886,2.563676088917027,4.470861461697208,3.9693202723724084,4.722207235888275,4.1925419119257485,1.5314119129695603,4.3268838929805185,3.789279633148427,4.041238693079781,4.090957188807459,4.526318539564073,1.9923945891856447,,2.3554320674812885,2.6492197053969204,2.6674781163595886,1.531758928456652,45.0,10.0,Customer Service,Male,-0.34133506808495445,32.0,A
3.519363201027714,3.8331131838959696,3.6790029541417657,2.67683470106833,2.587318062810573,3.2587990950333157,4.520764415005463,3.473590344042514,3.207531606662239,3.3877580215858867,3.7695944751311123,3.765927703187741,3.424145353631545,3.0859765455010306,2.631457307156641,3.278354283584706,3.2201542395475875,3.46863190580797,1.561123820178276,1.7962161713363831,1.4657680805491387,2.051094255726764,1.6408063724973996,1.4662608138510174,41.0,11.0,Sales,Male,-0.3615972251770945,62.0,A
4.330336551441078,,3.1798826115002394,4.505030277575837,3.234961712501085,4.402809412191777,3.6444156137542967,3.337378364648756,4.076901909897806,2.8459764581328484,,,3.2743902127066526,4.30379120290559,4.0932716137565635,4.410935264495404,4.612788931588693,4.6571282823961155,1.9707621892713576,3.189402318615713,2.255165047889173,2.483018931048969,2.2332870145071957,,49.0,17.0,Operations,Male,-0.04583360372364457,86.0,D
4.243582638434033,3.0924244027840926,3.259887345343255,3.51362289361762,4.961175943652945,4.711895628218064,3.4263307680362933,4.3964983794222485,3.1226207697183086,4.34759080666517,3.952992769449924,2.6644750220909756,3.2267286531636428,3.1371784917144465,4.841961870843339,3.9553891496663995,3.7417600883551545,3.7654850004591545,2.137682724862264,2.9165446403848447,2.4434491216010237,3.1642060149155458,2.5430080170366955,3.093809808208421,49.0,1.0,HR,Female,-1.6752217183574944,13.0,A
2.6485978822353653,3.940876047349926,3.0731292442712004,4.7723681975754655,3.3720634328644623,2.7967996840386697,4.199291241800178,2.2113151349036686,4.944189227789185,3.421542286621628,3.1704807270422646,4.312798537167157,2.059752862618464,5.0,3.671173190409399,3.8429165907862832,3.8735204348052505,3.9863328640943583,,2.3640345957088074,1.471789978886272,,1.685180691372493,2.0143309898383657,49.0,,IT,Female,0.16741694517651215,98.0,D
4.570882241858073,3.4151075029991214,2.0692211067490778,3.0890936134633633,1.5677111624455762,4.309133479738343,3.789212697971672,2.6737866403948853,2.8043888413995552,2.882181498691143,4.934786251311598,3.4206650323359153,2.691463848374315,3.0884577529258226,2.0321299435965328,3.012045508930758,2.9492511317052843,2.8465217894523462,1.4872167387107933,1.5688879622890775,1.630331175442475,1.9256742545118246,1.5549480035100054,1.6631151679261083,34.0,3.0,Operations,Male,-0.8686847867917833,4.0,A
4.439070801048665,4.142818563378666,4.474548172630852,3.858196431391343,4.053271917294255,4.145324846517627,4.033687307046974,3.4796681222332513,4.175892848182985,3.3319399832889562,3.904118546899683,4.90317966790206,4.258811211021948,3.0184184920198747,3.7942972642625445,4.3027242963827845,4.516663855449264,4.546564674808958,2.0075673296505796,1.9084485605906025,2.107304556527905,2.5648143793361524,2.457062645793905,2.0511920192724125,45.0,4.0,Sales,Female,-0.6685024809430092,38.0,A
4.245271436500492,3.7245145387629237,3.1069787502926483,,2.812474943230489,4.008179239413287,4.077604391169101,,3.624577927798474,2.921655499608685,4.094563102890098,3.5661525128795564,3.3642356620298552,3.361894121670132,2.3122375440454364,2.750069936816874,2.77091701806806,,2.3757653122166618,1.9091350907714832,2.396234929266877,2.2381206095648625,2.698326806813097,2.6713667437221047,22.0,17.0,IT,Female,1.1121015885547938,99.0,C
4.456087540185102,3.5351000466867646,4.360680602054442,4.657947892061156,3.534268106574328,4.356784838660699,3.3737223117281054,4.40144641443757,3.6664033842524835,3.1989745712446824,3.570801856258336,3.641760914990118,4.125131542714953,3.8826040725900794,3.294045011721794,4.368197381062608,3.7099906641906335,3.671457104145463,2.666973071912915,2.476327258350469,1.3511066770369837,2.025307577285194,2.1849235908906803,1.6068187391515296,47.0,14.0,Sales,Male,-0.23955242825957246,97.0,D
4.784533520392815,2.45587154298191,4.3461044383797685,4.34747242466925,4.776296304267591,4.082141017162671,2.3730751413469795,3.8286341164858055,3.631361798768017,4.338955084827321,4.092230102151842,2.491521982947988,3.208735963563479,4.8324776174851305,5.0,4.268288440492768,3.7070090678314607,4.388021193825453,,2.649605819604766,3.0935313725723876,3.2403117008534736,3.496027638591846,3.356855956341378,26.0,17.0,Operations,Male,-0.47827710665274303,21.0,C
,3.0803200445809837,3.419673969457326,3.1376679227403987,4.515287075143143,5.0,3.697234531579712,,3.9249855900304422,3.423317521486724,5.0,3.2869792889240093,3.5035075383958185,4.073418081939278,3.6553521338384263,4.839785734873441,4.633963851739722,4.700682794757014,2.3729567670113125,2.0659347332470706,2.142665141012087,2.0738454268747315,2.507540609397057,2.205996739245849,54.0,17.0,IT,Male,-1.6743101067018773,6.0,C
3.1000198534041834,4.489888766340442,1.648087422665721,3.7053283205481535,4.077403923771999,3.054773785813163,3.522627099585166,2.8296806560632746,3.754532035706054,3.6855121592182467,2.734216689702399,3.898221753617409,2.7729275206869493,2.870913482541685,4.161250858454371,,3.390538818509921,3.457896294458909,2.255964162994668,2.1882164650803007,2.1658710695581984,,1.8723023372454883,2.3757801331020345,58.0,21.0,Customer Service,Male,-0.15514138715949427,22.0,B
4.461627350559435,2.893638713960932,3.572601341644941,4.636520924994239,,4.784141773505186,3.771790712127502,4.216849871379818,4.270531807588969,3.1605399322208876,4.152169459255147,3.6172300370522428,3.684400659165297,3.7899545181996217,2.800902192538365,3.2761790661316903,3.456778623836331,3.680423200519449,1.9552924336380852,2.1880895318248337,1.5242811913484544,1.6417255777404511,2.115819688981564,1.9634088480825902,32.0,4.0,Customer Service,Female,-0.331577903270484,57.0,C
4.979331533911187,3.395428210685801,3.7222078143603574,2.674043960792213,3.1197443916965835,4.868590153134587,3.728325858921395,4.785579634707739,2.382110792502176,,4.647244518771903,3.0466437533047865,4.33723787716705,2.77950720419617,,4.000966264067164,4.346768535263011,4.113008991840581,1.7737509768713506,2.9293346339453468,2.1970569724275926,2.0443995546454454,2.44737736171366,1.700832597871186,36.0,29.0,,Female,2.4862028910092633,57.0,B
3.8668897712253183,3.7400707024615776,4.362405569857891,4.025574623389752,3.4589795451550804,3.9553675385762803,3.8747631158440377,4.355846893605772,3.0351807782676214,3.725435319690421,,4.183879879547524,4.125081940895944,3.0679261952599512,3.9526671859111344,3.927479759604333,3.8457264554086223,3.594950032299719,2.0783429824437145,3.181955992383107,2.0504905853327515,3.3473602301581504,2.111984528556688,2.888387367308055,50.0,,Operations,Male,-0.540162827732803,15.0,D
